"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001810","완도신지중학교","03","공립","N","","2학년","여자","32.9","0.00","","14.4","","37.9","","","9.3","","20.8","","2","15.4","10","76.9","1","7.7","0","0","0","0","13"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001810","완도신지중학교","03","공립","N","","3학년","남자","61.5","0.00","","13.2","","","120.4","","7.4","","24.7","","2","25","4","50","2","25","0","0","0","0","8"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001810","완도신지중학교","03","공립","N","","3학년","여자","36.5","0.00","","24.5","","","87.1","","8.7","","23.1","","4","50","3","37.5","1","12.5","0","0","0","0","8"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001811","완도여자중학교","03","공립","N","","1학년","여자","26","0.00","","15.3","","","","23.9","9.5","","22.3","","3","3.7","34","42","38","46.9","6","7.4","0","0","81"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001811","완도여자중학교","03","공립","N","","2학년","여자","23.9","0.00","","18","","","","25.8","9.5","","22.3","","1","1.6","28","43.8","31","48.4","3","4.7","1","1.6","64"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001811","완도여자중학교","03","공립","N","","3학년","여자","31.3","0.00","","21.7","","","","26.7","9.3","","22.6","","10","12","38","45.8","33","39.8","2","2.4","0","0","83"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001812","완도중학교","03","공립","N","","1학년","남자","44","0.00","","8.4","","","","28.9","","191.6","23.9","","3","3.2","27","29","42","45.2","21","22.6","0","0","93"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001812","완도중학교","03","공립","N","","2학년","남자","50.3","0.00","","11.5","","","","38.8","","212.2","24.1","","11","10.9","48","47.5","42","41.6","0","0","0","0","101"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001812","완도중학교","03","공립","N","","3학년","남자","58.2","0.00","","10.5","","","","42","","216.5","24.8","","7","8","38","43.2","36","40.9","7","8","0","0","88"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","1학년","남자","","8.00","","10","","","","28.2","","189.8","22.3","","0","0","3","50","2","33.3","1","16.7","0","0","6"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","1학년","여자","","6.32","","23.5","","","","21.1","","173","22.4","","0","0","1","50","0","0","0","0","1","50","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","2학년","남자","","7.50","","13.4","","","","31.3","","210","22.2","","1","16.7","3","50","0","0","2","33.3","0","0","6"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","2학년","여자","","8.42","","17.8","","","","22.9","","174.4","23.8","","1","20","1","20","3","60","0","0","0","0","5"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","3학년","남자","","8.32","","15.2","","","","36.8","","189","34.6","","0","0","0","0","1","50","1","50","0","0","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","3학년","여자","","8.38","","20.3","","","","22.7","","147.4","24.8","","0","0","2","28.6","3","42.9","2","28.6","0","0","7"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","1학년","남자","54","0.00","","4","","9","","","8.2","","26","","0","0","0","0","1","100","0","0","0","0","1"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","1학년","여자","40","0.00","","20","","25.3","","","9.3","","21","","0","0","3","100","0","0","0","0","0","0","3"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","2학년","남자","70.7","0.00","","16.5","","28.3","","","8","","22.2","","1","33.3","2","66.7","0","0","0","0","0","0","3"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","2학년","여자","30","0.00","","2","","40","","","9.5","","23.7","","0","0","0","0","1","100","0","0","0","0","1"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","3학년","남자","50","0.00","","10","","13","","","9","","26.1","","0","0","0","0","1","100","0","0","0","0","1"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","3학년","여자","30","0.00","","18.5","","22","","","9.2","","20","","0","0","3","100","0","0","0","0","0","0","3"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001911","삼계중학교","03","공립","Y","코로나19 감염병 상황 등을 고려하여 2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001913","장성남중학교","03","공립","Y","코로나-19로 인하여 미 실시.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","1학년","남자","87.5","0.00","","15","","","","27.5","","189.8","","","0","0","7","35","13","65","0","0","0","0","20"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","1학년","여자","53.9","0.00","","20.3","","","","19.9","","163.1","","","0","0","8","44.4","10","55.6","0","0","0","0","18"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","2학년","남자","86","0.00","","14","","","","33.5","","218.7","","","0","0","5","41.7","7","58.3","0","0","0","0","12"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","2학년","여자","65.3","0.00","","20.7","","","","23.9","","166.5","","","0","0","7","43.8","9","56.3","0","0","0","0","16"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","3학년","남자","77.6","0.00","","12.8","","","","38.5","9.9","210.8","33.3","","0","0","7","25.9","18","66.7","2","7.4","0","0","27"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","3학년","여자","57.2","0.00","","20.9","","","","25.7","","152.1","","","0","0","6","40","8","53.3","1","6.7","0","0","15"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","1학년","남자","50.8","0.00","","6.5","","","","26.4","","190.8","19.5","","0","0","3","60","1","20","1","20","0","0","5"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","1학년","여자","26","0.00","","15","","","","23.4","","147.8","22.9","","0","0","2","50","2","50","0","0","0","0","4"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","2학년","남자","25.5","0.00","","6.6","","","","26.8","","174.4","26.8","","0","0","0","0","4","40","5","50","1","10","10"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","2학년","여자","23.2","0.00","","16.1","","","","19.1","","154.2","21.8","","0","0","1","25","3","75","0","0","0","0","4"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","3학년","남자","54.1","0.00","","14.1","","","","40.9","","214.8","24.8","","1","11.1","4","44.4","3","33.3","1","11.1","0","0","9"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","3학년","여자","28.8","0.00","","18.7","","","","18.4","","146.8","19.6","","0","0","1","20","4","80","0","0","0","0","5"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001917","장성여자중학교","03","공립","N","","1학년","여자","21.7","0.00","","11.8","","","37.4","","","136.8","21.3","","2","2.9","17","24.3","34","48.6","16","22.9","1","1.4","70"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001917","장성여자중학교","03","공립","N","","2학년","여자","27.5","0.00","","16.5","","","33.5","","","138.6","22","","2","4.1","16","32.7","24","49","6","12.2","1","2","49"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001917","장성여자중학교","03","공립","N","","3학년","여자","26.5","0.00","","16.6","","","35","","","146","22.7","","3","5.6","16","29.6","30","55.6","5","9.3","0","0","54"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001918","장성중학교","03","공립","Y","코로나 19로 인하여 2020학년도 학생 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001919","장성황룡중학교","03","공립","Y","2020년 학생건강체력평가 생략 승인 알림(체육건강예술과-12745(2020.9.8.))","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","1학년","남자","","8.55","","6.7","","24.4","","","","177.5","26.2","","2","18.2","1","9.1","3","27.3","5","45.5","0","0","11"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","1학년","여자","","9.42","","14.7","","42.2","","","","154.9","21.8","","1","11.1","4","44.4","2","22.2","2","22.2","0","0","9"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","2학년","남자","","7.38","","14.6","","25.5","","","","202.2","24.8","","3","37.5","1","12.5","3","37.5","1","12.5","0","0","8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","2학년","여자","","9.36","","22.8","","24.2","","","","159","26.2","","0","0","1","25","3","75","0","0","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","3학년","남자","","8.36","","15.3","","30.1","","","","200","24.2","","2","25","3","37.5","1","12.5","1","12.5","1","12.5","8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","3학년","여자","","9.25","","17.4","","36.5","","","","155.3","24.2","","0","0","7","53.8","3","23.1","3","23.1","0","0","13"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","1학년","남자","34","0.00","","9.8","","","87.2","","","181.5","24","","0","0","7","38.9","9","50","2","11.1","0","0","18"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","1학년","여자","35","0.00","","4","","","68","","","163.1","19.9","","0","0","7","58.3","3","25","2","16.7","0","0","12"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","2학년","남자","44","0.00","","9.8","","","90.9","","","203.1","23.5","","3","20","4","26.7","6","40","2","13.3","0","0","15"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","2학년","여자","23","0.00","","15.4","","","48.8","","","130.1","22.2","","1","10","4","40","3","30","1","10","1","10","10"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","3학년","남자","53","0.00","","12.1","","","88.7","","","210.4","25","","5","22.7","6","27.3","8","36.4","3","13.6","0","0","22"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","3학년","여자","23.4","0.00","","17.6","","","40.4","","","139.4","24","","0","0","1","14.3","5","71.4","1","14.3","0","0","7"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","1학년","남자","55.8","0.00","","15.8","","","89","","8.3","","19.7","","1","25","2","50","1","25","0","0","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","1학년","여자","25.7","0.00","","14.8","","","37.2","","10.1","","21","","0","0","4","36.4","7","63.6","0","0","0","0","11"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","2학년","남자","47.2","0.00","","15.5","","","94","","8.8","","21.8","","0","0","2","50","2","50","0","0","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","2학년","여자","44.8","0.00","","23.6","","","84","","9.3","","22.7","","3","50","2","33.3","1","16.7","0","0","0","0","6"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","3학년","남자","49.7","0.00","","10.2","","27.3","","","7.8","","23.7","","1","33.3","1","33.3","0","0","0","0","1","33.3","3"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","3학년","여자","24.6","0.00","","15.8","","27.2","","","11.4","","22.5","","0","0","2","40","1","20","2","40","0","0","5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001961","장흥향원중학교","03","공립","Y","코로나19로 인한 전학년 학생건강 체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","1학년","남자","31","0.00","","4.5","","","57","","","168.5","25.8","23","0","0","0","0","1","50","1","50","0","0","2"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","1학년","여자","18.8","0.00","","15.2","","","50.1","","","151.4","21.5","6.4","0","0","5","62.5","2","25","1","12.5","0","0","8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","2학년","남자","44.7","0.00","","10.4","","18.3","","","","188","26.9","15.2","3","27.3","2","18.2","1","9.1","5","45.5","0","0","11"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","2학년","여자","16","0.00","","27","","25","","","","110","26.3","5","0","0","0","0","1","100","0","0","0","0","1"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","3학년","남자","35.4","0.00","","15","","16.2","","","","189.4","25.1","21.7","1","20","1","20","2","40","0","0","1","20","5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","3학년","여자","25.5","0.00","","16.8","","41","","","","155.8","23.6","12.8","0","0","3","75","1","25","0","0","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","1학년","남자","17.2","0.00","","6.9","","","56.2","","","153","23.2","","0","0","1","16.7","1","16.7","3","50","1","16.7","6"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","1학년","여자","16.2","0.00","","21.4","","","20","","","137.5","24","","0","0","1","25","1","25","2","50","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","2학년","남자","35.6","0.00","","10.4","","","108.6","","","208.1","21.3","","1","12.5","5","62.5","2","25","0","0","0","0","8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","2학년","여자","22","0.00","","22","","","52","","","163.3","22.6","","0","0","5","71.4","1","14.3","1","14.3","0","0","7"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","3학년","남자","32","0.00","","9.4","","","101.5","","","219.8","24.2","","0","0","1","25","2","50","1","25","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","3학년","여자","11.5","0.00","","19.2","","","38.5","","","153","22.3","","0","0","1","50","1","50","0","0","0","0","2"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","1학년","남자","68.3","0.00","","3.8","","16.8","","","","181.8","22.3","","0","0","3","50","2","33.3","1","16.7","0","0","6"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","1학년","여자","30.8","0.00","","9.9","","6.8","","","","117.6","28.9","","0","0","0","0","2","40","2","40","1","20","5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","2학년","남자","76","0.00","","5.9","","19","","","","206.7","26.9","","1","33.3","0","0","1","33.3","1","33.3","0","0","3"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","2학년","여자","53.2","0.00","","21.1","","25.6","","","","161","20.9","","2","40","2","40","1","20","0","0","0","0","5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","3학년","남자","68.3","0.00","","12.2","","17","","","","201.7","24","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","3학년","여자","50.2","0.00","","15.3","","14.6","","","","159.6","24.1","","0","0","3","60","2","40","0","0","0","0","5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001965","장흥중학교","03","공립","Y","코로나 감염 우려로 학생건강체력평가 실시 생략(장흥중학교-7541, 2020. 09. 08.)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","1학년","남자","48.7","0.00","","8.2","","","69.5","","8.8","","22.4","","0","0","2","33.3","3","50","1","16.7","0","0","6"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","1학년","여자","28.8","0.00","","10.5","","","68.8","","9.5","","20.9","","3","25","4","33.3","4","33.3","1","8.3","0","0","12"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","2학년","남자","43","0.00","","9.8","","","45.5","","8.4","","22.2","","0","0","0","0","8","100","0","0","0","0","8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","2학년","여자","23.8","0.00","","17.4","","","28.5","","10.1","","22.6","","0","0","1","25","2","50","1","25","0","0","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","3학년","남자","50.4","0.00","","5.7","","","87.1","","8","","22.4","","1","11.1","1","11.1","5","55.6","2","22.2","0","0","9"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","3학년","여자","29.8","0.00","","13.6","","","32.5","","9.6","","21.4","","0","0","3","75","1","25","0","0","0","0","4"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002014","고성중학교","03","공립","Y","2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","1학년","남자","18.3","0.00","","-0.3","","","","30.9","11.9","","27.3","","0","0","0","0","1","33.3","1","33.3","1","33.3","3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","1학년","여자","23.3","0.00","","15.4","","","","26.7","10.4","","22.6","","1","10","1","10","7","70","1","10","0","0","10"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","2학년","남자","40.6","0.00","","11.9","","","","40.9","8.7","","21.5","","1","11.1","3","33.3","4","44.4","1","11.1","0","0","9"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","2학년","여자","22.2","0.00","","13.8","","","","32.4","9.8","","26.2","","0","0","0","0","5","100","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","3학년","남자","45.7","0.00","","5.9","","","","37.6","8.5","","19.7","","0","0","2","28.6","4","57.1","1","14.3","0","0","7"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","3학년","여자","16.2","0.00","","6","","","","26.7","12.8","","24.9","","0","0","1","20","1","20","1","20","2","40","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","1학년","남자","","11.25","","7.8","","","","38.1","9.9","","24","","0","0","1","20","2","40","2","40","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","1학년","여자","","9.25","","14","","","","26.8","10.8","","23.5","","0","0","0","0","3","75","1","25","0","0","4"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","2학년","남자","","12.17","","1.6","","","","34.6","10.3","","25","","0","0","1","25","0","0","3","75","0","0","4"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","2학년","여자","","10.13","","14.7","","","","31.9","11.3","","25.7","","0","0","1","20","2","40","2","40","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","3학년","남자","","10.24","","7","","","","41.7","9.6","","22.3","","0","0","1","20","2","40","2","40","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","3학년","여자","","9.21","","22","","","","33.1","10.9","","26","","0","0","1","25","3","75","0","0","0","0","4"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","1학년","남자","32.6","0.00","","0.5","","","","28.1","","159.7","23.1","","0","0","1","20","1","20","3","60","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","1학년","여자","27.2","0.00","","12.1","","","","26.6","","153.4","19.6","","0","0","5","62.5","3","37.5","0","0","0","0","8"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","2학년","남자","49.3","0.00","","3","","","","36.7","","188.5","23.1","","0","0","2","66.7","0","0","1","33.3","0","0","3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","2학년","여자","18.2","0.00","","7.8","","","","27","","156.5","24.6","","0","0","0","0","5","100","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","3학년","남자","56","0.00","","12.4","","","","50.2","","232.5","22","","0","0","2","100","0","0","0","0","0","0","2"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","3학년","여자","25","0.00","","12.5","","","","25.6","","163.4","19.5","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","1학년","남자","45.1","0.00","","5.6","","","","34.9","","192","21.4","","1","11.1","4","44.4","2","22.2","2","22.2","0","0","9"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","1학년","여자","28.3","0.00","","18.3","","","","30","","161.2","23.6","","2","33.3","1","16.7","3","50","0","0","0","0","6"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","2학년","남자","63","0.00","","7.1","","","","38.4","","200.6","20.6","","1","20","2","40","1","20","1","20","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","2학년","여자","33.7","0.00","","17.6","","","","28.8","","160.5","22.4","","1","10","5","50","4","40","0","0","0","0","10"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","3학년","남자","87","0.00","","17.6","","","","44","","239","21","","0","0","2","100","0","0","0","0","0","0","2"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","3학년","여자","34.8","0.00","","15.9","","","","33.8","","174.2","25.7","","1","20","2","40","2","40","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002020","진도중학교","03","사립","Y","감염병 상황들을 고려하여 2020학년도 학생건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","1학년","남자","","6.44","","10.8","","","","40.8","","225.3","18.8","","2","66.7","1","33.3","0","0","0","0","0","0","3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","1학년","여자","","9.52","","18.5","","","","27.9","","175.4","20.6","","0","0","3","60","2","40","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","2학년","남자","","8.07","","13.9","","","","43.8","","252.5","20.6","","1","12.5","5","62.5","2","25","0","0","0","0","8"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","2학년","여자","","9.59","","21.4","","","","30.9","","184","24.2","","0","0","2","40","3","60","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","3학년","남자","","7.53","","16.9","","","","43.9","","244","25.3","","2","40","1","20","2","40","0","0","0","0","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","3학년","여자","","9.25","","11.6","","","","27.8","","157","20.9","","0","0","0","0","4","100","0","0","0","0","4"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","1학년","남자","28","0.00","","4.9","","","","31.7","","174.6","22.7","","0","0","1","12.5","4","50","3","37.5","0","0","8"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","1학년","여자","19.5","0.00","","14.4","","","","23.4","","135","16.8","","0","0","1","50","1","50","0","0","0","0","2"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","2학년","남자","44","0.00","","5","","","","35.2","","204.4","20.2","","0","0","3","42.9","4","57.1","0","0","0","0","7"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","2학년","여자","21.6","0.00","","18.1","","","","26.2","","146","22.8","","0","0","1","14.3","4","57.1","2","28.6","0","0","7"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","3학년","남자","46","0.00","","16.5","","","","47.2","","212.8","25.8","","0","0","2","50","2","50","0","0","0","0","4"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","3학년","여자","25","0.00","","19.8","","","","30.2","","161.6","22.2","","0","0","3","60","2","40","0","0","0","0","5"
