"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000735","천안계광중학교","03","사립","N","","187","0","131","0","179","0","0","0","0","0","497","0","497"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000736","광풍중학교","03","사립","N","","55","5","45","6","38","17","0","0","0","0","138","28","166"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000737","천안동성중학교","03","사립","N","","66","40","48","52","60","45","0","0","0","0","174","137","311"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000738","목천중학교","03","공립","N","","26","35","34","28","32","24","13","1","0","0","105","88","193"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000739","병천중학교","03","공립","N","","21","19","14","17","19","13","3","0","0","0","57","49","106"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000740","복자여자중학교","03","사립","N","","0","152","0","187","0","158","0","0","0","0","0","497","497"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000741","성환중학교","03","공립","N","","57","48","64","43","65","60","5","1","0","0","191","152","343"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000743","입장중학교","03","공립","N","","22","24","14","16","26","26","4","2","0","0","66","68","134"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000744","천남중학교","03","공립","N","","14","11","5","6","14","7","0","0","0","0","33","24","57"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000745","천성중학교","03","사립","N","","157","0","122","0","143","0","0","0","0","0","422","0","422"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000746","천안동중학교","03","공립","N","","100","110","82","101","122","96","0","0","0","0","304","307","611"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000747","천안두정중학교","03","공립","N","","152","146","168","136","151","136","3","4","0","0","474","422","896"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000748","천안봉서중학교","03","공립","N","","61","104","45","58","63","57","5","7","0","0","174","226","400"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000749","천안부성중학교","03","공립","N","","99","79","85","73","98","67","5","1","0","0","287","220","507"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000750","천안북중학교","03","공립","N","","100","102","112","97","105","91","5","2","0","0","322","292","614"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000751","천안서여자중학교","03","사립","N","","0","166","0","125","0","145","0","0","0","0","0","436","436"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000752","천안성정중학교","03","공립","N","","145","144","130","114","174","165","6","2","0","0","455","425","880"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 서북구","S120000753","천안쌍용중학교","03","공립","N","","220","166","173","161","183","190","6","4","0","0","582","521","1103"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000754","천안여자중학교","03","공립","N","","0","236","0","183","0","217","0","13","0","0","0","649","649"
"충청남도교육청","충청남도천안교육지원청","충청남도 천안시 동남구","S120000755","천안중학교","03","공립","N","","208","0","208","0","186","0","5","0","0","0","607","0","607"
"충청남도교육청","충청남도청양교육지원청","충청남도 청양군","S120000822","동영중학교","03","사립","N","","1","0","3","3","3","1","0","0","0","0","7","4","11"
"충청남도교육청","충청남도청양교육지원청","충청남도 청양군","S120000824","정산중학교","03","공립","N","","27","18","28","23","24","11","1","2","0","0","80","54","134"
"충청남도교육청","충청남도청양교육지원청","충청남도 청양군","S120000826","청신여자중학교","03","사립","N","","0","15","0","17","0","15","0","0","0","0","0","47","47"
"충청남도교육청","충청남도청양교육지원청","충청남도 청양군","S120000827","청양중학교","03","공립","N","","50","42","41","37","63","39","7","4","0","0","161","122","283"
"충청남도교육청","충청남도청양교육지원청","충청남도 청양군","S120000828","화성중학교","03","공립","N","","4","3","4","0","8","5","1","0","0","0","17","8","25"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000868","고대중학교","03","공립","N","","7","4","6","10","11","10","3","0","0","0","27","24","51"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000870","당진중학교","03","공립","N","","229","217","175","154","177","157","3","5","0","0","584","533","1117"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000871","당진중학교대호지분교장","03","공립","N","","1","1","4","1","3","0","0","0","0","0","8","2","10"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000872","면천중학교","03","공립","N","","10","8","4","5","4","9","2","0","0","0","20","22","42"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000874","서야중학교","03","사립","N","","28","21","16","13","24","16","0","0","0","0","68","50","118"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000875","석문중학교","03","사립","N","","25","10","14","20","20","21","0","0","0","0","59","51","110"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000876","송산중학교","03","공립","N","","31","41","39","31","35","34","6","2","0","0","111","108","219"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000877","송악중학교","03","사립","N","","166","136","122","161","136","103","3","1","0","0","427","401","828"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000878","순성중학교","03","공립","N","","8","8","11","13","5","10","0","0","0","0","24","31","55"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000879","신평중학교","03","사립","N","","125","90","121","87","125","95","3","3","0","0","374","275","649"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000880","합덕여자중학교","03","공립","N","","0","18","0","19","0","25","0","2","0","0","0","64","64"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000881","합덕중학교","03","공립","N","","22","0","27","0","26","0","0","0","0","0","75","0","75"
"충청남도교육청","충청남도당진교육지원청","충청남도 당진시","S120000882","호서중학교","03","사립","N","","122","117","73","64","97","90","0","0","0","0","292","271","563"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000929","고북중학교","03","공립","N","","12","5","9","8","5","5","0","0","0","0","26","18","44"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000930","대산중학교","03","사립","N","","34","27","27","21","32","23","1","2","0","0","94","73","167"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000931","대철중학교","03","사립","N","","17","12","16","9","15","10","5","1","0","0","53","32","85"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000932","부석중학교","03","공립","N","","8","8","11","12","6","11","0","0","0","0","25","31","56"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000933","서령중학교","03","사립","N","","120","60","154","0","159","0","0","0","0","0","433","60","493"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000934","서산부춘중학교","03","공립","N","","76","71","54","101","80","93","5","0","0","0","215","265","480"
"충청남도교육청","충청남도서산교육지원청","충청남도 서산시","S120000935","서산여자중학교","03","공립","N","","0","269","0","281","0","278","0","7","0","0","0","835","835"
